ID,month,day,hour,Humidity,WindSpeed,Temp,CloudCover,Rain,SolarIrradiation,generation,yearSin,yearCos,daySin,dayCos,monthSin,monthCos,hourSin,hourCos
15,10,30,1.5,87,2.2,15.2,10,0,0,0,-0.885175672,0.46525695,-0.587785252,-0.809016994,-0.866025404,0.5,0.382683432,0.923879533
15,10,30,2,86,1.8,15.2,10,0,0,0,-0.885008871,0.46557416,-0.587785252,-0.809016994,-0.866025404,0.5,0.5,0.866025404
15,10,30,2.5,86,1.8,15.2,10,0,0,0,-0.884841957,0.465891309,-0.587785252,-0.809016994,-0.866025404,0.5,0.608761429,0.79335334
15,10,30,3,85,2.7,15.2,10,0,0,0,-0.884674928,0.466208399,-0.587785252,-0.809016994,-0.866025404,0.5,0.707106781,0.707106781
15,10,30,3.5,85,2.7,15.2,10,0,0,0,-0.884507787,0.466525429,-0.587785252,-0.809016994,-0.866025404,0.5,0.79335334,0.608761429
15,10,30,4,84,2.7,15.2,10,0,0,0,-0.884340531,0.466842398,-0.587785252,-0.809016994,-0.866025404,0.5,0.866025404,0.5
15,10,30,4.5,84,2.7,15.2,10,0,0,0,-0.884173162,0.467159308,-0.587785252,-0.809016994,-0.866025404,0.5,0.923879533,0.382683432
15,10,30,5,84,1.5,15.3,10,0,0,0,-0.88400568,0.467476158,-0.587785252,-0.809016994,-0.866025404,0.5,0.965925826,0.258819045
15,10,30,5.5,84,1.5,15.3,10,0,0,0,-0.883838083,0.467792948,-0.587785252,-0.809016994,-0.866025404,0.5,0.991444861,0.130526192
15,10,30,6,86,1.5,15.2,10,0,0,0,-0.883670374,0.468109678,-0.587785252,-0.809016994,-0.866025404,0.5,1,6.12E-17
15,10,30,6.5,86,1.5,15.2,10,0,0,0,-0.883502551,0.468426347,-0.587785252,-0.809016994,-0.866025404,0.5,0.991444861,-0.130526192
15,10,30,7,83,2.3,15.6,10,0,0.474497175,0,-0.883334614,0.468742957,-0.587785252,-0.809016994,-0.866025404,0.5,0.965925826,-0.258819045
15,10,30,7.5,83,2.3,15.6,10,0,0.686110324,2.319697765,-0.883166564,0.469059506,-0.587785252,-0.809016994,-0.866025404,0.5,0.923879533,-0.382683432
15,10,30,8,76,1.9,16.8,10,0,1.030068532,4.529664576,-0.882998401,0.469375995,-0.587785252,-0.809016994,-0.866025404,0.5,0.866025404,-0.5
15,10,30,8.5,76,1.9,16.8,10,0,0.847894235,6.059304521,-0.882830124,0.469692424,-0.587785252,-0.809016994,-0.866025404,0.5,0.79335334,-0.608761429
15,10,30,9,71,2.5,17.5,1,0,1.558853881,6.766983531,-0.882661733,0.470008792,-0.587785252,-0.809016994,-0.866025404,0.5,0.707106781,-0.707106781
15,10,30,9.5,71,2.5,17.5,1,0,2.291370625,7.898990405,-0.88249323,0.4703251,-0.587785252,-0.809016994,-0.866025404,0.5,0.608761429,-0.79335334
15,10,30,10,68,1.1,18.4,1,0,2.159558647,8.966487144,-0.882324613,0.470641348,-0.587785252,-0.809016994,-0.866025404,0.5,0.5,-0.866025404
15,10,30,10.5,68,1.1,18.4,1,0,2.340946011,8.874005949,-0.882155882,0.470957535,-0.587785252,-0.809016994,-0.866025404,0.5,0.382683432,-0.923879533
15,10,30,11,60,0.7,19.8,1,0,2.628815548,9.578334733,-0.881987039,0.471273661,-0.587785252,-0.809016994,-0.866025404,0.5,0.258819045,-0.965925826
15,10,30,11.5,60,0.7,19.8,1,0,2.795972824,8.961810365,-0.881818082,0.471589727,-0.587785252,-0.809016994,-0.866025404,0.5,0.130526192,-0.991444861
15,10,30,12,58,1.1,20.6,10,0,2.696773544,7.030544552,-0.881649011,0.471905733,-0.587785252,-0.809016994,-0.866025404,0.5,1.22E-16,-1
15,10,30,12.5,58,1.1,20.6,10,0,3.309807126,7.245916176,-0.881479828,0.472221678,-0.587785252,-0.809016994,-0.866025404,0.5,-0.130526192,-0.991444861
15,10,30,13,60,0.8,21,10,0,1.885784833,4.310320022,-0.881310531,0.472537562,-0.587785252,-0.809016994,-0.866025404,0.5,-0.258819045,-0.965925826
15,10,30,13.5,60,0.8,21,10,0,1.91666392,7.02877934,-0.881141121,0.472853386,-0.587785252,-0.809016994,-0.866025404,0.5,-0.382683432,-0.923879533
15,10,30,14,58,1.6,21.3,10,0,1.352095421,4.713383346,-0.880971598,0.473169149,-0.587785252,-0.809016994,-0.866025404,0.5,-0.5,-0.866025404
15,10,30,14.5,58,1.6,21.3,10,0,1.501603307,2.000805603,-0.880801962,0.473484851,-0.587785252,-0.809016994,-0.866025404,0.5,-0.608761429,-0.79335334
15,10,30,15,59,2.6,21,4,0,1.89116443,1.193789667,-0.880632213,0.473800492,-0.587785252,-0.809016994,-0.866025404,0.5,-0.707106781,-0.707106781
15,10,30,15.5,59,2.6,21,4,0,1.582029686,1.586331921,-0.88046235,0.474116072,-0.587785252,-0.809016994,-0.866025404,0.5,-0.79335334,-0.608761429
15,10,30,16,63,1.3,20.7,4,0,0.922826289,0.740019847,-0.880292375,0.474431592,-0.587785252,-0.809016994,-0.866025404,0.5,-0.866025404,-0.5
15,10,30,16.5,63,1.3,20.7,4,0,0.998709607,0.525442816,-0.880122286,0.47474705,-0.587785252,-0.809016994,-0.866025404,0.5,-0.923879533,-0.382683432
15,10,30,17,65,2.9,20.3,4,0,0.604997776,0,-0.879952084,0.475062448,-0.587785252,-0.809016994,-0.866025404,0.5,-0.965925826,-0.258819045
15,10,30,17.5,65,2.9,20.3,4,0,0.880868704,0,-0.87978177,0.475377785,-0.587785252,-0.809016994,-0.866025404,0.5,-0.991444861,-0.130526192
15,10,30,18,69,2.2,20.2,7,0,0,0,-0.879611342,0.47569306,-0.587785252,-0.809016994,-0.866025404,0.5,-1,-1.84E-16
15,10,30,18.5,69,2.2,20.2,7,0,0,0,-0.879440801,0.476008274,-0.587785252,-0.809016994,-0.866025404,0.5,-0.991444861,0.130526192
15,10,30,19,75,4.9,18.6,7,0,0,0,-0.879270147,0.476323428,-0.587785252,-0.809016994,-0.866025404,0.5,-0.965925826,0.258819045
15,10,30,19.5,75,4.9,18.6,7,0,0,0,-0.879099381,0.47663852,-0.587785252,-0.809016994,-0.866025404,0.5,-0.923879533,0.382683432
15,10,30,20,60,2.6,18.8,7,0,0,0,-0.878928501,0.476953551,-0.587785252,-0.809016994,-0.866025404,0.5,-0.866025404,0.5
15,10,30,20.5,60,2.6,18.8,7,0,0,0,-0.878757509,0.47726852,-0.587785252,-0.809016994,-0.866025404,0.5,-0.79335334,0.608761429
15,10,30,21,57,2.2,18.1,10,0,0,0,-0.878586404,0.477583428,-0.587785252,-0.809016994,-0.866025404,0.5,-0.707106781,0.707106781
15,10,30,21.5,57,2.2,18.1,10,0,0,0,-0.878415186,0.477898275,-0.587785252,-0.809016994,-0.866025404,0.5,-0.608761429,0.79335334
15,10,30,22,60,2.3,17.3,10,0,0,0,-0.878243855,0.478213061,-0.587785252,-0.809016994,-0.866025404,0.5,-0.5,0.866025404
15,10,30,22.5,60,2.3,17.3,10,0,0,0,-0.878072411,0.478527785,-0.587785252,-0.809016994,-0.866025404,0.5,-0.382683432,0.923879533
15,10,30,23,52,2.9,17.3,10,0,0,0,-0.877900854,0.478842448,-0.587785252,-0.809016994,-0.866025404,0.5,-0.258819045,0.965925826
15,10,30,23.5,52,2.9,17.3,10,0,0,0,-0.877729185,0.479157049,-0.587785252,-0.809016994,-0.866025404,0.5,-0.130526192,0.991444861
15,10,30,24,57,2.3,16.4,10,0,0,0,-0.877557403,0.479471589,-0.587785252,-0.809016994,-0.866025404,0.5,-2.45E-16,1
15,10,31,0.5,57,2.3,16.4,10,0,0,0,-0.877385508,0.479786067,-0.587785252,-0.809016994,-0.866025404,0.5,0.130526192,0.991444861
15,10,31,1,54,2,16.4,10,0,0,0,-0.877213501,0.480100483,-0.743144825,-0.669130606,-0.866025404,0.5,0.258819045,0.965925826
15,10,31,1.5,54,2,16.4,10,0,0,0,-0.877041381,0.480414838,-0.743144825,-0.669130606,-0.866025404,0.5,0.382683432,0.923879533
15,10,31,2,55,1.6,16,10,0,0,0,-0.876869148,0.480729131,-0.743144825,-0.669130606,-0.866025404,0.5,0.5,0.866025404
15,10,31,2.5,55,1.6,16,10,0,0,0,-0.876696803,0.481043362,-0.743144825,-0.669130606,-0.866025404,0.5,0.608761429,0.79335334
15,10,31,3,58,1.6,15.5,8,0,0,0,-0.876524345,0.481357532,-0.743144825,-0.669130606,-0.866025404,0.5,0.707106781,0.707106781
15,10,31,3.5,58,1.6,15.5,8,0,0,0,-0.876351774,0.481671639,-0.743144825,-0.669130606,-0.866025404,0.5,0.79335334,0.608761429
15,10,31,4,59,2.1,15.1,8,0,0,0,-0.876179091,0.481985685,-0.743144825,-0.669130606,-0.866025404,0.5,0.866025404,0.5
15,10,31,4.5,59,2.1,15.1,8,0,0,0,-0.876006295,0.482299669,-0.743144825,-0.669130606,-0.866025404,0.5,0.923879533,0.382683432
15,10,31,5,64,2.1,14.3,8,0,0,0,-0.875833387,0.482613591,-0.743144825,-0.669130606,-0.866025404,0.5,0.965925826,0.258819045
15,10,31,5.5,64,2.1,14.3,8,0,0,0,-0.875660366,0.482927451,-0.743144825,-0.669130606,-0.866025404,0.5,0.991444861,0.130526192
15,10,31,6,64,0.9,13.8,4,0,0,0,-0.875487233,0.483241249,-0.743144825,-0.669130606,-0.866025404,0.5,1,6.12E-17
15,10,31,6.5,64,0.9,13.8,4,0,0,0,-0.875313987,0.483554985,-0.743144825,-0.669130606,-0.866025404,0.5,0.991444861,-0.130526192
15,10,31,7,62,0.8,14.9,4,0,0.706463943,0,-0.875140629,0.483868659,-0.743144825,-0.669130606,-0.866025404,0.5,0.965925826,-0.258819045
15,10,31,7.5,62,0.8,14.9,4,0,0.519153815,3.431906586,-0.874967159,0.48418227,-0.743144825,-0.669130606,-0.866025404,0.5,0.923879533,-0.382683432
15,10,31,8,58,1.9,15.9,4,0,1.111803525,4.41767335,-0.874793576,0.48449582,-0.743144825,-0.669130606,-0.866025404,0.5,0.866025404,-0.5
15,10,31,8.5,58,1.9,15.9,4,0,1.533062736,6.050688566,-0.874619881,0.484809307,-0.743144825,-0.669130606,-0.866025404,0.5,0.79335334,-0.608761429
15,10,31,9,58,2.5,16.2,0,0,1.727207175,7.258510748,-0.874446073,0.485122732,-0.743144825,-0.669130606,-0.866025404,0.5,0.707106781,-0.707106781
15,10,31,9.5,58,2.5,16.2,0,0,2.537954397,8.598648354,-0.874272153,0.485436094,-0.743144825,-0.669130606,-0.866025404,0.5,0.608761429,-0.79335334
15,10,31,10,53,2.5,18.1,0,0,1.91751776,8.930290098,-0.874098121,0.485749395,-0.743144825,-0.669130606,-0.866025404,0.5,0.5,-0.866025404
15,10,31,10.5,53,2.5,18.1,0,0,1.897046235,8.18948202,-0.873923977,0.486062632,-0.743144825,-0.669130606,-0.866025404,0.5,0.382683432,-0.923879533
15,10,31,11,48,1.3,19.2,0,0,2.697160487,8.444547742,-0.87374972,0.486375808,-0.743144825,-0.669130606,-0.866025404,0.5,0.258819045,-0.965925826
15,10,31,11.5,48,1.3,19.2,0,0,3.148935594,8.970887382,-0.873575351,0.486688921,-0.743144825,-0.669130606,-0.866025404,0.5,0.130526192,-0.991444861
15,10,31,12,47,0.9,21.3,0,0,2.660904312,8.210949314,-0.87340087,0.487001971,-0.743144825,-0.669130606,-0.866025404,0.5,1.22E-16,-1
15,10,31,12.5,47,0.9,21.3,0,0,2.869288844,8.215501557,-0.873226277,0.487314959,-0.743144825,-0.669130606,-0.866025404,0.5,-0.130526192,-0.991444861
15,10,31,13,42,2.9,21.2,0,0,3.147662822,7.36701564,-0.873051571,0.487627884,-0.743144825,-0.669130606,-0.866025404,0.5,-0.258819045,-0.965925826
15,10,31,13.5,42,2.9,21.2,0,0,2.411517077,6.491356221,-0.872876754,0.487940747,-0.743144825,-0.669130606,-0.866025404,0.5,-0.382683432,-0.923879533
15,10,31,14,43,2.9,20.8,0,0,1.80979348,4.000460561,-0.872701824,0.488253547,-0.743144825,-0.669130606,-0.866025404,0.5,-0.5,-0.866025404
15,10,31,14.5,43,2.9,20.8,0,0,1.706731506,1.807020956,-0.872526782,0.488566284,-0.743144825,-0.669130606,-0.866025404,0.5,-0.608761429,-0.79335334
15,10,31,15,45,1.8,20.6,7,0,1.633435368,1.297996896,-0.872351628,0.488878959,-0.743144825,-0.669130606,-0.866025404,0.5,-0.707106781,-0.707106781
15,10,31,15.5,45,1.8,20.6,7,0,1.023840428,1.040282273,-0.872176362,0.489191571,-0.743144825,-0.669130606,-0.866025404,0.5,-0.79335334,-0.608761429
15,10,31,16,43,2.3,20.3,7,0,2.046562777,0.586620902,-0.872000984,0.48950412,-0.743144825,-0.669130606,-0.866025404,0.5,-0.866025404,-0.5
15,10,31,16.5,43,2.3,20.3,7,0,0.420084884,1.316462218,-0.871825495,0.489816606,-0.743144825,-0.669130606,-0.866025404,0.5,-0.923879533,-0.382683432
15,10,31,17,47,1.9,20.3,7,0,1.10326736,0,-0.871649893,0.490129029,-0.743144825,-0.669130606,-0.866025404,0.5,-0.965925826,-0.258819045
15,10,31,17.5,47,1.9,20.3,7,0,0.119415436,0,-0.871474179,0.490441389,-0.743144825,-0.669130606,-0.866025404,0.5,-0.991444861,-0.130526192
15,10,31,18,52,2.9,20,10,0,0,0,-0.871298353,0.490753686,-0.743144825,-0.669130606,-0.866025404,0.5,-1,-1.84E-16
15,10,31,18.5,52,2.9,20,10,0,0,0,-0.871122415,0.49106592,-0.743144825,-0.669130606,-0.866025404,0.5,-0.991444861,0.130526192
15,10,31,19,56,2.5,19.4,10,0,0,0,-0.870946365,0.491378091,-0.743144825,-0.669130606,-0.866025404,0.5,-0.965925826,0.258819045
15,10,31,19.5,56,2.5,19.4,10,0,0,0,-0.870770204,0.491690199,-0.743144825,-0.669130606,-0.866025404,0.5,-0.923879533,0.382683432
15,10,31,20,57,2.4,18.8,10,0,0,0,-0.870593931,0.492002244,-0.743144825,-0.669130606,-0.866025404,0.5,-0.866025404,0.5
15,10,31,20.5,57,2.4,18.8,10,0,0,0,-0.870417545,0.492314226,-0.743144825,-0.669130606,-0.866025404,0.5,-0.79335334,0.608761429
15,10,31,21,70,1.9,16.9,2,0,0,0,-0.870241048,0.492626144,-0.743144825,-0.669130606,-0.866025404,0.5,-0.707106781,0.707106781
15,10,31,21.5,70,1.9,16.9,2,0,0,0,-0.87006444,0.492937999,-0.743144825,-0.669130606,-0.866025404,0.5,-0.608761429,0.79335334
15,10,31,22,67,2.1,16.8,2,0,0,0,-0.869887719,0.493249791,-0.743144825,-0.669130606,-0.866025404,0.5,-0.5,0.866025404
15,10,31,22.5,67,2.1,16.8,2,0,0,0,-0.869710887,0.493561519,-0.743144825,-0.669130606,-0.866025404,0.5,-0.382683432,0.923879533
15,10,31,23,60,3.2,17.5,2,0,0,0,-0.869533943,0.493873184,-0.743144825,-0.669130606,-0.866025404,0.5,-0.258819045,0.965925826
15,10,31,23.5,60,3.2,17.5,2,0,0,0,-0.869356887,0.494184786,-0.743144825,-0.669130606,-0.866025404,0.5,-0.130526192,0.991444861
15,10,31,24,59,2.1,17.2,2,0,0,0,-0.86917972,0.494496324,-0.743144825,-0.669130606,-0.866025404,0.5,-2.45E-16,1
15,11,1,0.5,59,2.1,17.2,2,0,0,0,-0.869002441,0.494807798,-0.743144825,-0.669130606,-0.5,0.866025404,0.130526192,0.991444861
15,11,1,1,68,2,15.6,2,0,0,0,-0.868825051,0.495119209,-0.866025404,-0.5,-0.5,0.866025404,0.258819045,0.965925826
15,11,1,1.5,68,2,15.6,2,0,0,0,-0.868647548,0.495430557,-0.866025404,-0.5,-0.5,0.866025404,0.382683432,0.923879533
15,11,1,2,65,1.4,16,2,0,0,0,-0.868469935,0.495741841,-0.866025404,-0.5,-0.5,0.866025404,0.5,0.866025404
15,11,1,2.5,65,1.4,16,2,0,0,0,-0.868292209,0.496053061,-0.866025404,-0.5,-0.5,0.866025404,0.608761429,0.79335334
15,11,1,3,67,2.5,15.2,0,0,0,0,-0.868114373,0.496364217,-0.866025404,-0.5,-0.5,0.866025404,0.707106781,0.707106781
15,11,1,3.5,67,2.5,15.2,0,0,0,0,-0.867936424,0.49667531,-0.866025404,-0.5,-0.5,0.866025404,0.79335334,0.608761429
15,11,1,4,70,1.7,14.8,0,0,0,0,-0.867758364,0.496986339,-0.866025404,-0.5,-0.5,0.866025404,0.866025404,0.5
15,11,1,4.5,70,1.7,14.8,0,0,0,0,-0.867580193,0.497297304,-0.866025404,-0.5,-0.5,0.866025404,0.923879533,0.382683432
15,11,1,5,70,2.4,14.2,0,0,0,0,-0.867401911,0.497608205,-0.866025404,-0.5,-0.5,0.866025404,0.965925826,0.258819045
15,11,1,5.5,70,2.4,14.2,0,0,0,0,-0.867223516,0.497919042,-0.866025404,-0.5,-0.5,0.866025404,0.991444861,0.130526192
15,11,1,6,64,2.4,14.5,0,0,0,0,-0.867045011,0.498229815,-0.866025404,-0.5,-0.5,0.866025404,1,6.12E-17
15,11,1,6.5,64,2.4,14.5,0,0,0,0,-0.866866394,0.498540525,-0.866025404,-0.5,-0.5,0.866025404,0.991444861,-0.130526192
15,11,1,7,64,2,14.5,0,0,0.679671619,0,-0.866687666,0.49885117,-0.866025404,-0.5,-0.5,0.866025404,0.965925826,-0.258819045
15,11,1,7.5,64,2,14.5,0,0,0.866449814,3.653893128,-0.866508826,0.499161751,-0.866025404,-0.5,-0.5,0.866025404,0.923879533,-0.382683432
15,11,1,8,59,3.1,15.4,0,0,1.491716681,4.924402036,-0.866329876,0.499472268,-0.866025404,-0.5,-0.5,0.866025404,0.866025404,-0.5
15,11,1,8.5,59,3.1,15.4,0,0,1.223776824,6.322327494,-0.866150813,0.499782721,-0.866025404,-0.5,-0.5,0.866025404,0.79335334,-0.608761429
15,11,1,9,54,3.5,16.5,5,0,1.664159903,7.589179586,-0.86597164,0.50009311,-0.866025404,-0.5,-0.5,0.866025404,0.707106781,-0.707106781
15,11,1,9.5,54,3.5,16.5,5,0,1.732088678,8.237328791,-0.865792356,0.500403434,-0.866025404,-0.5,-0.5,0.866025404,0.608761429,-0.79335334
15,11,1,10,46,4.4,17.3,5,0,2.804745695,8.68903765,-0.86561296,0.500713695,-0.866025404,-0.5,-0.5,0.866025404,0.5,-0.866025404
15,11,1,10.5,46,4.4,17.3,5,0,2.100372767,8.2000438,-0.865433453,0.50102389,-0.866025404,-0.5,-0.5,0.866025404,0.382683432,-0.923879533
15,11,1,11,45,2.5,18.3,5,0,3.245755037,9.290255025,-0.865253835,0.501334022,-0.866025404,-0.5,-0.5,0.866025404,0.258819045,-0.965925826
15,11,1,11.5,45,2.5,18.3,5,0,2.732602558,6.965351723,-0.865074105,0.501644089,-0.866025404,-0.5,-0.5,0.866025404,0.130526192,-0.991444861
15,11,1,12,43,3.5,19,5,0,2.398781387,7.126222973,-0.864894265,0.501954092,-0.866025404,-0.5,-0.5,0.866025404,1.22E-16,-1
15,11,1,12.5,43,3.5,19,5,0,2.653326671,8.023260254,-0.864714314,0.50226403,-0.866025404,-0.5,-0.5,0.866025404,-0.130526192,-0.991444861
15,11,1,13,41,1.9,19.7,5,0,2.170777293,7.617551765,-0.864534251,0.502573904,-0.866025404,-0.5,-0.5,0.866025404,-0.258819045,-0.965925826
15,11,1,13.5,41,1.9,19.7,5,0,3.010841351,6.234124642,-0.864354077,0.502883713,-0.866025404,-0.5,-0.5,0.866025404,-0.382683432,-0.923879533
15,11,1,14,39,1,20.1,5,0,2.961911012,3.621532897,-0.864173793,0.503193458,-0.866025404,-0.5,-0.5,0.866025404,-0.5,-0.866025404
15,11,1,14.5,39,1,20.1,5,0,2.595115529,2.181711915,-0.863993397,0.503503138,-0.866025404,-0.5,-0.5,0.866025404,-0.608761429,-0.79335334
15,11,1,15,38,1.8,20,4,0,1.461788079,1.24558246,-0.863812891,0.503812753,-0.866025404,-0.5,-0.5,0.866025404,-0.707106781,-0.707106781
15,11,1,15.5,38,1.8,20,4,0,1.469881811,0.937154075,-0.863632273,0.504122303,-0.866025404,-0.5,-0.5,0.866025404,-0.79335334,-0.608761429
15,11,1,16,39,1.5,20.1,4,0,1.366965884,0.339860873,-0.863451545,0.504431789,-0.866025404,-0.5,-0.5,0.866025404,-0.866025404,-0.5
15,11,1,16.5,39,1.5,20.1,4,0,0.817145189,0.964740748,-0.863270705,0.50474121,-0.866025404,-0.5,-0.5,0.866025404,-0.923879533,-0.382683432
15,11,1,17,39,1.9,20.1,4,0,0.289297989,0,-0.863089755,0.505050566,-0.866025404,-0.5,-0.5,0.866025404,-0.965925826,-0.258819045
15,11,1,17.5,39,1.9,20.1,4,0,0.349624761,0,-0.862908694,0.505359858,-0.866025404,-0.5,-0.5,0.866025404,-0.991444861,-0.130526192
15,11,1,18,54,3.5,19.1,10,0,0,0,-0.862727522,0.505669084,-0.866025404,-0.5,-0.5,0.866025404,-1,-1.84E-16
15,11,1,18.5,54,3.5,19.1,10,0,0,0,-0.862546239,0.505978246,-0.866025404,-0.5,-0.5,0.866025404,-0.991444861,0.130526192
15,11,1,19,59,1.9,18.1,10,0,0,0,-0.862364846,0.506287342,-0.866025404,-0.5,-0.5,0.866025404,-0.965925826,0.258819045
15,11,1,19.5,59,1.9,18.1,10,0,0,0,-0.862183341,0.506596374,-0.866025404,-0.5,-0.5,0.866025404,-0.923879533,0.382683432
15,11,1,20,59,1.7,17.7,10,0,0,0,-0.862001726,0.50690534,-0.866025404,-0.5,-0.5,0.866025404,-0.866025404,0.5
15,11,1,20.5,59,1.7,17.7,10,0,0,0,-0.861820001,0.507214241,-0.866025404,-0.5,-0.5,0.866025404,-0.79335334,0.608761429
15,11,1,21,59,2.6,17.4,2,0,0,0,-0.861638164,0.507523077,-0.866025404,-0.5,-0.5,0.866025404,-0.707106781,0.707106781
15,11,1,21.5,59,2.6,17.4,2,0,0,0,-0.861456217,0.507831848,-0.866025404,-0.5,-0.5,0.866025404,-0.608761429,0.79335334
15,11,1,22,64,2.4,16.7,2,0,0,0,-0.861274159,0.508140554,-0.866025404,-0.5,-0.5,0.866025404,-0.5,0.866025404
15,11,1,22.5,64,2.4,16.7,2,0,0,0,-0.861091991,0.508449194,-0.866025404,-0.5,-0.5,0.866025404,-0.382683432,0.923879533
15,11,1,23,68,1.8,16.3,2,0,0,0,-0.860909712,0.508757769,-0.866025404,-0.5,-0.5,0.866025404,-0.258819045,0.965925826
15,11,1,23.5,68,1.8,16.3,2,0,0,0,-0.860727322,0.509066279,-0.866025404,-0.5,-0.5,0.866025404,-0.130526192,0.991444861
15,11,1,24,69,2.2,16.4,2,0,0,0,-0.860544822,0.509374724,-0.866025404,-0.5,-0.5,0.866025404,-2.45E-16,1
15,11,2,0.5,69,2.2,16.4,2,0,0,0,-0.860362211,0.509683103,-0.866025404,-0.5,-0.5,0.866025404,0.130526192,0.991444861
15,11,2,1,72,3.3,15.6,2,0,0,0,-0.86017949,0.509991416,-0.951056516,-0.309016994,-0.5,0.866025404,0.258819045,0.965925826
15,11,2,1.5,72,3.3,15.6,2,0,0,0,-0.859996659,0.510299664,-0.951056516,-0.309016994,-0.5,0.866025404,0.382683432,0.923879533
15,11,2,2,77,2.4,14.4,2,0,0,0,-0.859813717,0.510607847,-0.951056516,-0.309016994,-0.5,0.866025404,0.5,0.866025404
15,11,2,2.5,77,2.4,14.4,2,0,0,0,-0.859630664,0.510915963,-0.951056516,-0.309016994,-0.5,0.866025404,0.608761429,0.79335334
15,11,2,3,76,2.8,14.2,0,0,0,0,-0.859447501,0.511224015,-0.951056516,-0.309016994,-0.5,0.866025404,0.707106781,0.707106781
15,11,2,3.5,76,2.8,14.2,0,0,0,0,-0.859264228,0.511532,-0.951056516,-0.309016994,-0.5,0.866025404,0.79335334,0.608761429
15,11,2,4,75,2.4,13.8,0,0,0,0,-0.859080844,0.51183992,-0.951056516,-0.309016994,-0.5,0.866025404,0.866025404,0.5
15,11,2,4.5,75,2.4,13.8,0,0,0,0,-0.85889735,0.512147774,-0.951056516,-0.309016994,-0.5,0.866025404,0.923879533,0.382683432
15,11,2,5,72,2.3,13.9,0,0,0,0,-0.858713745,0.512455563,-0.951056516,-0.309016994,-0.5,0.866025404,0.965925826,0.258819045
15,11,2,5.5,72,2.3,13.9,0,0,0,0,-0.858530031,0.512763285,-0.951056516,-0.309016994,-0.5,0.866025404,0.991444861,0.130526192
15,11,2,6,70,1.9,14.1,9,0,0,0,-0.858346206,0.513070942,-0.951056516,-0.309016994,-0.5,0.866025404,1,6.12E-17
15,11,2,6.5,70,1.9,14.1,9,0,0,0,-0.85816227,0.513378532,-0.951056516,-0.309016994,-0.5,0.866025404,0.991444861,-0.130526192
15,11,2,7,68,2.4,14.4,9,0,0.615772576,0,-0.857978225,0.513686057,-0.951056516,-0.309016994,-0.5,0.866025404,0.965925826,-0.258819045
15,11,2,7.5,68,2.4,14.4,9,0,0.207607839,1.355080112,-0.857794069,0.513993516,-0.951056516,-0.309016994,-0.5,0.866025404,0.923879533,-0.382683432
15,11,2,8,67,2.3,15,9,0,0.58654256,0.891904183,-0.857609804,0.514300909,-0.951056516,-0.309016994,-0.5,0.866025404,0.866025404,-0.5
15,11,2,8.5,67,2.3,15,9,0,1.721582655,2.291511881,-0.857425428,0.514608236,-0.951056516,-0.309016994,-0.5,0.866025404,0.79335334,-0.608761429
15,11,2,9,65,2.1,15,10,0,0.499216531,3.788007425,-0.857240941,0.514915496,-0.951056516,-0.309016994,-0.5,0.866025404,0.707106781,-0.707106781
15,11,2,9.5,65,2.1,15,10,0,0.686763227,3.081834647,-0.857056345,0.515222691,-0.951056516,-0.309016994,-0.5,0.866025404,0.608761429,-0.79335334
15,11,2,10,62,1.2,15.4,10,0,1.420299453,3.363265548,-0.856871639,0.515529819,-0.951056516,-0.309016994,-0.5,0.866025404,0.5,-0.866025404
15,11,2,10.5,62,1.2,15.4,10,0,0.827480694,2.365925643,-0.856686822,0.515836881,-0.951056516,-0.309016994,-0.5,0.866025404,0.382683432,-0.923879533
15,11,2,11,63,1.4,15.8,10,0,1.337447672,3.364135336,-0.856501896,0.516143877,-0.951056516,-0.309016994,-0.5,0.866025404,0.258819045,-0.965925826
15,11,2,11.5,63,1.4,15.8,10,0,1.192383751,2.988983064,-0.85631686,0.516450807,-0.951056516,-0.309016994,-0.5,0.866025404,0.130526192,-0.991444861
15,11,2,12,63,1,16.7,10,0,1.452657546,0.935837505,-0.856131713,0.51675767,-0.951056516,-0.309016994,-0.5,0.866025404,1.22E-16,-1
15,11,2,12.5,63,1,16.7,10,0,1.029399637,0.673368305,-0.855946457,0.517064467,-0.951056516,-0.309016994,-0.5,0.866025404,-0.130526192,-0.991444861
15,11,2,13,62,1.3,16.8,10,0,0.385544507,1.344360869,-0.855761091,0.517371197,-0.951056516,-0.309016994,-0.5,0.866025404,-0.258819045,-0.965925826
15,11,2,13.5,62,1.3,16.8,10,0,1.070472877,0.399275345,-0.855575614,0.517677861,-0.951056516,-0.309016994,-0.5,0.866025404,-0.382683432,-0.923879533
15,11,2,14,65,2,16.8,10,0,0.495698765,0.40039605,-0.855390028,0.517984459,-0.951056516,-0.309016994,-0.5,0.866025404,-0.5,-0.866025404
15,11,2,14.5,65,2,16.8,10,0,0.617506877,0.684842048,-0.855204332,0.51829099,-0.951056516,-0.309016994,-0.5,0.866025404,-0.608761429,-0.79335334
15,11,2,15,79,1.6,15.8,10,0,0.121744878,0.51192244,-0.855018526,0.518597454,-0.951056516,-0.309016994,-0.5,0.866025404,-0.707106781,-0.707106781
15,11,2,15.5,79,1.6,15.8,10,0,0.189357401,0.448403945,-0.854832611,0.518903852,-0.951056516,-0.309016994,-0.5,0.866025404,-0.79335334,-0.608761429
